Project,previousDate,previousHash,previousValue,changesDate,changesHash,newValue,featureChanges,action
reveal.js,20-09-2021,0da9821e907e75501bfbe22691a3a1125de0e74f,26,29-09-2021,42d5dcab983d15a2f6e78fa21995c2b84dee8a8a,11,promise_declarations,deletions
core-js,08-09-2014,a820bc65d5bf0e5bf853959a4da2a9260ecdddbe,56,15-09-2014,50e6915b23e058424f8c14e58ab353e8d0c8ed6d,15,promise_declarations,deletions
core-js,20-11-2014,f2d5df8d272dfeabbecc6ff398530a648bdcab43,25,01-12-2014,25600fab9fd84dbb51068859a84244179201c661,7,promise_declarations,deletions
core-js,13-11-2017,d6b752863f0abefb7585ecba0aa798873b87d390,25,15-11-2017,16c775f9713494ac567b07b732e3eeba7756f596,2,promise_declarations,deletions
core-js,21-11-2017,14cdcc1d98d217301dbf9e63d0177c46b9a673b6,24,27-11-2017,5c0fe5021a55833283e38c050dc3dfab5288305c,2,promise_declarations,deletions
core-js,01-12-2017,0ef2629f8ed014b77b3a32932b57ce6800ce9310,24,09-12-2017,f2fc21a7e49fcc95caf990ef668e950798e61082,2,promise_declarations,deletions
core-js,12-12-2017,b82ba32fa8f8ed8b70a0f48ee58409642a813dbf,24,16-12-2017,6f9792057de00c873bca6373c1c5eecf66cbc45d,2,promise_declarations,deletions
core-js,25-12-2017,e411acadb040b0f8d2c7d7f563e493a5a743552b,24,26-12-2017,749d23c0a02e81d64e47480bf1ec66c0cb050b43,2,promise_declarations,deletions
core-js,11-01-2018,f82480c0b62dc7769e7e86dc4c2bc2cf80e95468,24,11-01-2018,cf48507ae10af65715483602691099ecfba5e7ab,2,promise_declarations,deletions
core-js,18-01-2018,974515fee294a53a2ae7290bbeec7823c3247598,24,20-01-2018,1634b94fd7e8c790b6f2af9ad78dda657cb2ab7b,2,promise_declarations,deletions
core-js,03-02-2018,4e0e91e25ca0c81d10fb1bc5ad4b8a18c3d5c1d3,24,06-02-2018,6e5bf6f05aa737411c37be94c1a2d952f131e5d8,2,promise_declarations,deletions
core-js,11-02-2018,3021bcad8cb84127be8d93d1fc5f21549aeec7b1,24,16-02-2018,678ff645c824cceb3475510c1ced043e4010e24a,2,promise_declarations,deletions
core-js,18-02-2018,585c308a5908b7a0a49fcf5082fec0be99211f98,26,24-02-2018,1bb028f69df4ff6bf4712ab40ce41e02b6807455,2,promise_declarations,deletions
core-js,11-03-2018,a2e691d2c1a075fa36877f553977116d69b0461f,26,17-03-2018,00ec51a66c6bb8c4b61fb1259a62b942607a4dda,2,promise_declarations,deletions
core-js,20-03-2018,00f12ea0e62cd5264a37ba39f618a933936d6824,26,27-03-2018,e3b91cdb69a5c45f5409dfa5265345510c95ac8c,2,promise_declarations,deletions
core-js,04-04-2018,6096aecc034ffc8c5f92de2b665084f8014bc1ee,26,09-04-2018,d168df755a71548bf29acb6ef40db5b71dc4b452,2,promise_declarations,deletions
core-js,11-04-2018,ec6a655ebfd2c8dd79ed8c4cabe21a545270f4c0,26,20-04-2018,634282cfa3e528d7138d330a1063739a3034e6ac,2,promise_declarations,deletions
core-js,28-04-2018,d0ea432a80b3ba2463b6fa685371708c7deed7e3,26,07-05-2018,167408c8467f2ee7934968fdf73e3a3f4eab7567,2,promise_declarations,deletions
core-js,09-05-2018,00fd9958ea793a98865626826ffc0bf29600a6f1,26,18-05-2018,492679b53e441862c6b4aa8ed0a1ee05ec3baacb,2,promise_declarations,deletions
core-js,18-05-2018,5f2173666a7f7a3d389be3fe02c0bbad1134059a,26,26-05-2018,de5ed6f6d00f5bac314aa804262217da85a3e88d,2,promise_declarations,deletions
node-red,01-03-2018,c0e7d6d8263ba0031f3dd86fc1b47359a204a3ca,37,03-03-2018,3b12076d4bc8f42c3f824ef0be466649f1b4de39,9,promise_declarations,deletions
node-red,20-07-2018,3db5306c7065d9ad782ed1ea2af5664b21203fc5,32,29-07-2018,9d507b09ca539509e7a50d8548a1bb50c7fd4ce9,69,promise_declarations,addtions
node-red,13-08-2018,ee886f98ddac54847dad2c159469f4992ee197cf,38,21-08-2018,19fa69811ba26439cc2907d525a3b9ea5016d4b8,70,promise_declarations,addtions
node-red,19-09-2018,cb35604ef5ee9fda5a3d46e3068c815e33d83f01,37,28-09-2018,d6211af5bd14e29d204f999f40eaab425ee3225e,72,promise_declarations,addtions
node-red,05-12-2018,72c78fe3adc0cb0c8c80f5cb59a57905f947820c,75,06-12-2018,7b80ae42e1cb38bd9c57e5dc9518ccd499672c48,37,promise_declarations,deletions
pouchdb,18-04-2014,64139ffc029192ee6332cb48f1adc66ad9a119bb,22,25-04-2014,c92f10a9c79780887c5152572c1d18e797996fff,6,promise_declarations,deletions
pouchdb,22-02-2015,be0ff5311f6aa22f47dbaf8ada6c8fac07cc5f92,89,01-03-2015,dbad2d6278a1534c527534e875bcb94ad6c242a8,39,promise_declarations,deletions
systemjs,25-10-2016,9ae69b905f93df449357310b0b53de8c3e919e17,46,02-11-2016,f9bf5fc20721b98cb9ad670e110c4f0b34df15ad,5,promise_declarations,deletions
systemjs,06-12-2016,cf983f0ba554ce74fcf78a203cac18fed8d50009,46,18-12-2016,bb62e580ddb05e429384308d664e7661e19b7343,15,promise_declarations,deletions
etherpad-lite,15-03-2021,5c9514f926c1dbdf6a9ed82e81961c655bf48deb,137,23-03-2021,efeb69b4ea361fc28da0f475b0331b189b53f865,226,promise_declarations,addtions
jspdf,25-04-2019,1d2f97628cda87041f21357ce0ad5b472906fc53,27,06-05-2019,3561de8fa953a48e98a08255bb97c9d8a9028eff,0,promise_all_and_then,deletions
meteor,16-07-2021,0289ce5989a318cc2af71ac8babd71b8fabc8535,29,22-07-2021,903c7bfe872ef081cde5e384c4a7902db5d9f4ab,0,promise_all_and_then,deletions
meteor,23-07-2021,3f632ed507efb053d6dc886ee4f03ad5b9761ae3,29,29-07-2021,a80dbcad0ffb17269771cd1bccaa3d33b30e72d5,0,promise_all_and_then,deletions
meteor,03-09-2021,dd53259946fe505f380ccdf4739088f0594da6fc,29,09-09-2021,2e6d4cfbe61aa6da0857a29aad36077cf99140c4,0,promise_all_and_then,deletions
core-js,20-11-2014,f2d5df8d272dfeabbecc6ff398530a648bdcab43,29,01-12-2014,25600fab9fd84dbb51068859a84244179201c661,11,promise_all_and_then,deletions
core-js,25-08-2019,dddd1595f5990d065110b5f63b072f72a4765cc2,27,01-09-2019,2dff41a10d18d01aa316c7e2a6f5f95b4f9a0bf0,10,promise_all_and_then,deletions
node-red,26-08-2020,b21667834ec8355963b8b69125ade4d9bc60ef35,31,02-09-2020,814fc8bc69365343c9844d6df693c473153abaec,52,promise_all_and_then,addtions
